,track_name,textual,numerical
8217,Lonesome Loser - Remastered,Little River Band Folk Lonesome Loser - Remastered,3.377
8218,Fall Apart Today,Schuyler Fisk Folk Fall Apart Today,3.6752
8219,Heart Full of Soul,The Yardbirds Folk Heart Full of Soul,5.0260568999999995
8220,Love is All,The Tallest Man On Earth Folk Love is All,3.834423
8221,That'll Be The Day,Buddy Holly Folk That'll Be The Day,4.2701
8222,Jesse,Frankie Cosmos Folk Jesse,3.625456600000001
8223,Breakfast In America - Remastered,Supertramp Folk Breakfast In America - Remastered,5.30060107
8224,Stranglehold,Kevin Garrett Folk Stranglehold,4.512808000000001
8225,Postcards from Italy,Beirut Folk Postcards from Italy,4.2513000000000005
8226,Catch the Wind,Donovan Folk Catch the Wind,3.57270743
8227,Unfucktheworld,Angel Olsen Folk Unfucktheworld,3.3375
8228,Guitar Man,Bread Folk Guitar Man,4.816003779999999
8229,Terraform,Novo Amor Folk Terraform,3.7276999999999996
8230,Daphne Blue,The Band CAMINO Folk Daphne Blue,4.2032
8231,Dear Wormwood,The Oh Hellos Folk Dear Wormwood,4.313
8232,Caves,Haux Folk Caves,4.1467
8233,Open,Rhye Folk Open,3.9597
8234,Wasted,Rainbow Kitten Surprise Folk Wasted,5.0377
8235,Eventually,Lucius Folk Eventually,3.4410056500000006
8236,Thingamajig,Miya Folick Folk Thingamajig,3.4596769999999997
8237,Forest Fires,Axel Flovent Folk Forest Fires,4.419309859999999
8238,New York Minute,Don Henley Folk New York Minute,3.8331000000000004
8239,Baby Driver,Simon & Garfunkel Folk Baby Driver,3.9800089999999995
8240,Night Bus,Gabrielle Aplin Folk Night Bus,4.2431505000000005
8241,Sleigh Ride,Carpenters Folk Sleigh Ride,3.6996999999999995
8242,Wakin on a Pretty Day,Kurt Vile Folk Wakin on a Pretty Day,4.383000000000001
8243,Wow,Beck Folk Wow,4.2642999999999995
8244,Let's Be Still,The Head and the Heart Folk Let's Be Still,3.79377
8245,Harvest Moon - Recorded at Spotify Studios NYC,Lord Huron Folk Harvest Moon - Recorded at Spotify Studios NYC,3.4636
8246,Suddenly,Drugdealer Folk Suddenly,4.1753
8247,Bodys,Car Seat Headrest Folk Bodys,3.4701500000000003
8248,Catamaran,Allah-Las Folk Catamaran,4.7285699999999995
8249,Our Love,Sharon Van Etten Folk Our Love,5.2071000000000005
8250,Dark Side of the Gym,The National Folk Dark Side of the Gym,4.6334
8251,Long Way Down,Joshua Hyslop Folk Long Way Down,3.9187930000000004
8252,When She Loved Me,Sarah McLachlan Folk When She Loved Me,3.40320279
8253,Place To Be,Nick Drake Folk Place To Be,3.5282999999999993
8254,Miracle Mile,Cold War Kids Folk Miracle Mile,4.19436
8255,Stay - Live,Jackson Browne Folk Stay - Live,4.0007
8256,Futile Devices,Sufjan Stevens Folk Futile Devices,4.5525
8257,Young Blood - RAC Mix,Saint Raymond Folk Young Blood - RAC Mix,3.7499111000000003
8258,I Follow Rivers - The Magician Remix,Lykke Li Folk I Follow Rivers - The Magician Remix,5.199000000000001
8259,Any Major Dude Will Tell You,Steely Dan Folk Any Major Dude Will Tell You,3.5332
8260,Weather,Novo Amor Folk Weather,3.4041000000000006
8261,A Pearl,Mitski Folk A Pearl,2.6711000000000005
8262,Sweet Caroline - Single Version,Neil Diamond Folk Sweet Caroline - Single Version,3.3857436
8263,Scarborough Fair / Canticle,Simon & Garfunkel Folk Scarborough Fair / Canticle,3.0634999999999994
8264,Waking up Slow - Piano Version,Gabrielle Aplin Folk Waking up Slow - Piano Version,3.8947000000000003
8265,I'm Gonna Be (500 Miles),Sleeping At Last Folk I'm Gonna Be (500 Miles),3.3221381
8266,In Dreams,Ben Howard Folk In Dreams,4.331500000000001
8267,I Am The Changer,Cotton Jones Folk I Am The Changer,4.035405
8268,Scenes from an Italian Restaurant,Billy Joel Folk Scenes from an Italian Restaurant,3.923500999999999
8269,Dominos,Better Oblivion Community Center Folk Dominos,3.34760118
8270,Who Will Save Your Soul,Jewel Folk Who Will Save Your Soul,4.26293
8271,Do Wah Diddy Diddy,Manfred Mann Folk Do Wah Diddy Diddy,4.3017
8272,Chains,The Sweeplings Folk Chains,4.87370303
8273,The River of Dreams,Billy Joel Folk The River of Dreams,3.60430521
8274,Telephone Line,Electric Light Orchestra Folk Telephone Line,3.3475227
8275,Don't Bother Calling,Moses Sumney Folk Don't Bother Calling,3.3304700000000005
8276,Lowdown - Edit,Boz Scaggs Folk Lowdown - Edit,5.3238
8277,Washing Machine Heart,Mitski Folk Washing Machine Heart,4.392989999999999
8278,Beggar's Song,Matt Maeson Folk Beggar's Song,3.4421999999999993
8279,Half As Good As You (feat. Alice Merton),Tom Odell Folk Half As Good As You (feat. Alice Merton),4.019
8280,Feel Your Weight - Poolside Remix,Rhye Folk Feel Your Weight - Poolside Remix,6.4708000000000006
8281,Woodstock,"Crosby, Stills, Nash & Young Folk Woodstock",4.242540000000001
8282,All I Have to Do Is Dream,The Everly Brothers Folk All I Have to Do Is Dream,4.1256
8283,Amie,Pure Prairie League Folk Amie,3.2634
8284,Wolves,Phosphorescent Folk Wolves,3.4322299999999997
8285,Wasting Time,Nathaniel Rateliff & The Night Sweats Folk Wasting Time,3.1540999999999997
8286,Try to Make a Fire Burn Again,Dawn Landes Folk Try to Make a Fire Burn Again,3.18648
8287,A Trick of the Light,Villagers Folk A Trick of the Light,4.139799999999999
8288,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack","Annie Lennox Folk I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",4.51620259
8289,Scarlet Begonias,Grateful Dead Folk Scarlet Begonias,4.0962950000000005
8290,Why Didn't You Stop Me?,Mitski Folk Why Didn't You Stop Me?,3.7434979999999998
8291,Amanda,Boston Folk Amanda,3.0358000000000005
8292,Today,Jefferson Airplane Folk Today,4.2481
8293,00000 Million,Bon Iver Folk 00000 Million,3.1546803999999997
8294,Flowers,Johnnyswim Folk Flowers,3.1806
8295,Sleeping Lessons,The Shins Folk Sleeping Lessons,2.94217
8296,Crashing Into You,Vance Joy Folk Crashing Into You,3.6661770000000002
8297,Tightrope,Sara Bareilles Folk Tightrope,3.289300000000001
8298,Loading Zones,Kurt Vile Folk Loading Zones,4.757739000000001
8299,Berenstein,The Band CAMINO Folk Berenstein,3.2582079999999998
8300,Adia,Sarah McLachlan Folk Adia,3.15
8301,Song That I Heard,The Barr Brothers Folk Song That I Heard,3.28446
8302,Who Are You,Aquilo Folk Who Are You,3.7137999999999995
8303,All We've Done (Lost Recording #9),Mark Diamond Folk All We've Done (Lost Recording #9),4.04480506
8304,Where Have All the Cowboys Gone ? - Remastered Version,Paula Cole Folk Where Have All the Cowboys Gone ? - Remastered Version,5.21090769
8305,Ripple - 2013 Remaster,Grateful Dead Folk Ripple - 2013 Remaster,4.137057399999999
8306,Without You,Harry Nilsson Folk Without You,2.53850552
8307,slumber,Lewis Watson Folk slumber,3.4981824
8308,Start A Riot,BANNERS Folk Start A Riot,4.5565
8309,My Old School,Steely Dan Folk My Old School,4.2562690000000005
8310,Show Me The Way,Peter Frampton Folk Show Me The Way,4.4235999999999995
8311,I Don't Want to Wait - Remastered Version,Paula Cole Folk I Don't Want to Wait - Remastered Version,3.7484058699999996
8312,First Love / Late Spring,Mitski Folk First Love / Late Spring,2.690813
8313,I Can't Tell You Why - Eagles 2013 Remaster,Eagles Folk I Can't Tell You Why - Eagles 2013 Remaster,4.827100000000001
8314,The Trapeze Swinger,Iron & Wine Folk The Trapeze Swinger,4.108304
8315,She's Not There,The Zombies Folk She's Not There,5.5398
8316,Straight Razor,Matt Maeson Folk Straight Razor,3.467404
8317,Helpless,"Crosby, Stills, Nash & Young Folk Helpless",3.4668899999999994
8318,Bridges,Johnnyswim Folk Bridges,3.3660113000000003
8319,Whipping Post,The Allman Brothers Band Folk Whipping Post,4.812800000000001
8320,On And On,Stephen Bishop Folk On And On,3.901410999999999
8321,My Life,Billy Joel Folk My Life,3.910590000000001
8322,"Take Me Home, Country Roads","Mountain Man Folk Take Me Home, Country Roads",2.7803
8323,Hide & Seek,Amber Run Folk Hide & Seek,2.90780736
8324,Oceans,Vallis Alps Folk Oceans,3.8311
8325,The End of the World,Sharon Van Etten Folk The End of the World,3.18045
8326,Tin Man,America Folk Tin Man,4.209
8327,You There,Aquilo Folk You There,2.6727000000000003
8328,Stay Alive,Roo Panes Folk Stay Alive,4.5964419
8329,Clean Eyes,SYML Folk Clean Eyes,5.1359200000000005
8330,The Air That I Breathe - 2008 Remastered Version,The Hollies Folk The Air That I Breathe - 2008 Remastered Version,4.4565399999999995
8331,Perfect Places - Live From BBC Radio 2,First Aid Kit Folk Perfect Places - Live From BBC Radio 2,4.342
8332,Heartache Tonight - Eagles 2013 Remaster,Eagles Folk Heartache Tonight - Eagles 2013 Remaster,3.9173260000000005
8333,Evil Woman,Electric Light Orchestra Folk Evil Woman,5.5653466
8334,Northern Sky,Nick Drake Folk Northern Sky,4.8824000000000005
8335,Little Saint Nick - 1991 Remix,The Beach Boys Folk Little Saint Nick - 1991 Remix,3.835
8336,With A Little Help From My Friends,Joe Cocker Folk With A Little Help From My Friends,3.4310200000000006
8337,Birthplace,Novo Amor Folk Birthplace,4.528300000000001
8338,Black Horse And The Cherry Tree,KT Tunstall Folk Black Horse And The Cherry Tree,5.6791
8339,No Choir,Florence + The Machine Folk No Choir,3.70000332
8340,A Sea of Roses,The Milk Carton Kids Folk A Sea of Roses,3.4536999999999995
8341,The Greatest,Cat Power Folk The Greatest,3.5433980000000003
8342,"More Than You Know - Recorded at Metropolis Studios, London","Fenne Lily Folk More Than You Know - Recorded at Metropolis Studios, London",4.2957
8343,Demi Moore,Phoebe Bridgers Folk Demi Moore,3.1514
8344,Take Good Care Of My Baby - 1990 Remastered,Bobby Vee Folk Take Good Care Of My Baby - 1990 Remastered,3.8559
8345,Holding On,The War On Drugs Folk Holding On,4.102071
8346,Repeat Until Death,Novo Amor Folk Repeat Until Death,3.3326000000000002
8347,You Sigh,Charlie Cunningham Folk You Sigh,4.2164
8348,Slip Away,Perfume Genius Folk Slip Away,3.6549266
8349,Howling At Nothing,Nathaniel Rateliff & The Night Sweats Folk Howling At Nothing,3.853886
8350,Time,Angelo De Augustine Folk Time,3.4949
8351,The Woods,Hollow Coves Folk The Woods,3.286594
8352,The Wolves,Ben Howard Folk The Wolves,4.53258
8353,West Coast,Coconut Records Folk West Coast,3.2735229999999995
8354,To the Sea,Ray LaMontagne Folk To the Sea,3.6673999999999993
8355,Small Things,Ben Howard Folk Small Things,5.1385
8356,All I've Ever Known,Bahamas Folk All I've Ever Known,3.6577
8357,Don't Tell Our Friends About Me,Blake Mills Folk Don't Tell Our Friends About Me,4.29499
8358,Forever In Blue Jeans,Neil Diamond Folk Forever In Blue Jeans,3.3989381
8359,Goodpain,Yoke Lore Folk Goodpain,3.281034
8360,Werewolves of London - 2007 Remaster,Warren Zevon Folk Werewolves of London - 2007 Remaster,3.7606
8361,Coloring,Kevin Garrett Folk Coloring,2.9066000000000005
8362,Canary,Joy Williams Folk Canary,3.8130320000000006
8363,Know Me,The Band CAMINO Folk Know Me,3.1965011499999996
8364,Welcome To Your Life,Grouplove Folk Welcome To Your Life,3.13353
8365,Fill in the Blank,Car Seat Headrest Folk Fill in the Blank,3.4439725999999995
8366,What I Am - Recorded at Spotify Studios NYC,Iron & Wine Folk What I Am - Recorded at Spotify Studios NYC,4.0376
8367,First Try,Johnnyswim Folk First Try,3.4746
8368,Varieties of Exile,Beirut Folk Varieties of Exile,3.6441
8369,The Barrel,Aldous Harding Folk The Barrel,4.129229
8370,Longer,Dan Fogelberg Folk Longer,3.0443
8371,Where Do The Children Play?,Yusuf / Cat Stevens Folk Where Do The Children Play?,3.3694111
8372,All the Young Dudes,Mott The Hoople Folk All the Young Dudes,4.848
8373,Do You Rise,Ian Randall Thornton Folk Do You Rise,3.4333
8374,I'm With You - Single Edit,Vance Joy Folk I'm With You - Single Edit,3.1853000000000002
8375,"Everybody's Talkin' - From ""Midnight Cowboy""","Harry Nilsson Folk Everybody's Talkin' - From ""Midnight Cowboy""",3.591057
8376,Colors,Beck Folk Colors,4.023549999999999
8377,Movin' Out (Anthony's Song),Billy Joel Folk Movin' Out (Anthony's Song),5.34350594
8378,Two Trains,Little Feat Folk Two Trains,5.155064
8379,You Wreck Me,Tom Petty Folk You Wreck Me,4.07855
8380,Fast Slow Disco,St. Vincent Folk Fast Slow Disco,4.664448
8381,Be Scared With Me,Canyon City Folk Be Scared With Me,3.9127130000000006
8382,Biggest Part of Me,Ambrosia Folk Biggest Part of Me,4.744999999999999
8383,Hold Me,The Sweeplings Folk Hold Me,3.4702
8384,In Your Hands - Single Version,Nick Mulvey Folk In Your Hands - Single Version,4.22429
8385,Fail!,Rainbow Kitten Surprise Folk Fail!,3.321011
8386,The Letter,The Box Tops Folk The Letter,5.0057
8387,Jane,Jefferson Starship Folk Jane,4.412700000000001
8388,Chasing Pirates,Norah Jones Folk Chasing Pirates,5.1677
8389,Foreign Hands,George Ogilvie Folk Foreign Hands,4.4273
8390,Guilty Party,The National Folk Guilty Party,5.202299999999999
8391,Dream Weaver,Gary Wright Folk Dream Weaver,2.57930142
8392,Where Did Our Love Go,The Supremes Folk Where Did Our Love Go,4.44790343
8393,This Must Be the Place (Naive Melody) [by Talking Heads],Kishi Bashi Folk This Must Be the Place (Naive Melody) [by Talking Heads],5.273214
8394,Fly On Your Wall,Angel Olsen Folk Fly On Your Wall,2.5632960000000002
8395,Funeral,Phoebe Bridgers Folk Funeral,3.3909799999999994
8396,Appointments,Julien Baker Folk Appointments,3.2017405999999995
8397,Jealous Guy - Remastered 2010,John Lennon Folk Jealous Guy - Remastered 2010,5.3484
8398,Rocky Mountain Way - Live At Santa Monica Civic Auditorium/1976,Joe Walsh Folk Rocky Mountain Way - Live At Santa Monica Civic Auditorium/1976,4.9773499999999995
8399,Nobody Else Will Be There,The National Folk Nobody Else Will Be There,4.5835
8400,One Of Us,Joan Osborne Folk One Of Us,3.2340131
8401,Give Me Love (Give Me Peace On Earth),George Harrison Folk Give Me Love (Give Me Peace On Earth),3.52329
8402,WDWGILY,SYML Folk WDWGILY,4.355285
8403,You May Be Right,Billy Joel Folk You May Be Right,4.6818026
8404,Beach Comber,Real Estate Folk Beach Comber,3.16152
8405,Hideaway,Dan Owen Folk Hideaway,3.7845000000000004
8406,Flame,Sundara Karma Folk Flame,3.79348156
8407,Comeback Kid,Sharon Van Etten Folk Comeback Kid,3.9845420000000003
8408,Light,Sleeping At Last Folk Light,2.6785799999999997
8409,Broken Strings,James Morrison Folk Broken Strings,3.1875
8410,I Hope That I Don't Fall In Love With You,Tom Waits Folk I Hope That I Don't Fall In Love With You,3.7069
8411,You're Gonna Break My Heart Tonight,Tom Odell Folk You're Gonna Break My Heart Tonight,4.173623
8412,Hollywood Nights,Bob Seger Folk Hollywood Nights,4.358700000000001
8413,You Want It Darker,Leonard Cohen Folk You Want It Darker,4.871
8414,Francis Forever,Mitski Folk Francis Forever,2.6975393999999997
8415,Gentle On My Mind - Remastered,Glen Campbell Folk Gentle On My Mind - Remastered,3.3383
8416,Fool,Frankie Cosmos Folk Fool,3.2819712000000005
8417,Into the West,Annie Lennox Folk Into the West,2.4698088099999995
8418,Nobody Does It Better,Carly Simon Folk Nobody Does It Better,3.5768076599999996
8419,Soulshine,The Allman Brothers Band Folk Soulshine,3.70539
8420,Fear of the Water,SYML Folk Fear of the Water,4.847899999999999
8421,The Hearse,Matt Maeson Folk The Hearse,4.5189
8422,Old and Grey,Harrison Storm Folk Old and Grey,2.8411999999999997
8423,Easy Rider,Eddie Berman Folk Easy Rider,3.3762999999999996
8424,California,Lisa Mitchell Folk California,3.11537
8425,The Words You Say,Harrison Storm Folk The Words You Say,3.2587
8426,Blue Sky,The Allman Brothers Band Folk Blue Sky,4.0972599999999995
8427,Don't Do Me Like That,Tom Petty and the Heartbreakers Folk Don't Do Me Like That,3.957814
8428,A Whiter Shade of Pale - Original Single Version,Procol Harum Folk A Whiter Shade of Pale - Original Single Version,4.1109
8429,Closure,Vancouver Sleep Clinic Folk Closure,4.11311
8430,Feeling You,Harrison Storm Folk Feeling You,4.809200000000001
8431,Howl,Jake Houlsby Folk Howl,3.9697
8432,Colours,Grouplove Folk Colours,3.2511
8433,Top Of The World,Carpenters Folk Top Of The World,4.2623999999999995
8434,Don't Let Me Be Misunderstood,The Animals Folk Don't Let Me Be Misunderstood,4.6842999999999995
8435,Dance to the Music,Sly & The Family Stone Folk Dance to the Music,4.583373
8436,Handle With Care,Traveling Wilburys Folk Handle With Care,4.2893
8437,Quarter-Life Crisis,Judah & the Lion Folk Quarter-Life Crisis,3.3641721999999996
8438,Fuck The Rain,Ryan Adams Folk Fuck The Rain,2.7641
8439,What Am I To You?,Norah Jones Folk What Am I To You?,3.817
8440,Nantes,Beirut Folk Nantes,4.266800000000001
8441,____45_____,Bon Iver Folk ____45_____,2.8821
8442,October Road,James Taylor Folk October Road,3.920499999999999
8443,Brighter!,Cass McCombs Folk Brighter!,4.9331000000000005
8444,Fistfight,The Ballroom Thieves Folk Fistfight,4.7432
8445,Dance with Me,Orleans Folk Dance with Me,3.550906
8446,The Spark,Joshua Hyslop Folk The Spark,3.7796000000000003
8447,Sharing The Night Together,Dr. Hook Folk Sharing The Night Together,5.2281
8448,Rock'n Me,Steve Miller Band Folk Rock'n Me,4.1703
8449,King Of The Road - Re-Recorded In Stereo,Roger Miller Folk King Of The Road - Re-Recorded In Stereo,3.4341202
8450,Elephant Gun,Beirut Folk Elephant Gun,4.3299
8451,Saturday Sun,Nick Drake Folk Saturday Sun,3.2725999999999993
8452,Across The Universe,Imaginary Future Folk Across The Universe,3.0561000000000003
8453,A Song With No Name,Norah Jones Folk A Song With No Name,4.138800000000001
8454,Time for Me to Fly,REO Speedwagon Folk Time for Me to Fly,3.0462999999999996
8455,Fading,Vallis Alps Folk Fading,3.56893
8456,Come See About Me,The Supremes Folk Come See About Me,4.597099999999999
8457,Can We Hang On ?,Cold War Kids Folk Can We Hang On ?,3.4863999999999997
8458,"Don't Think Twice, It's All Right","Peter, Paul and Mary Folk Don't Think Twice, It's All Right",3.0469399999999998
8459,Boyish,Japanese Breakfast Folk Boyish,2.734247
8460,Gimme Some Lovin' - Single Mix,The Spencer Davis Group Folk Gimme Some Lovin' - Single Mix,3.6912930000000004
8461,Please Mr. Postman,Carpenters Folk Please Mr. Postman,4.038306970000001
8462,Box of Rain - 2013 Remaster,Grateful Dead Folk Box of Rain - 2013 Remaster,3.6616
8463,Brick,Ben Folds Five Folk Brick,3.4147899999999995
8464,Your Best American Girl,Mitski Folk Your Best American Girl,2.12652
8465,Believe,Amen Dunes Folk Believe,4.5111
8466,Blue Skies - Revoke Remix,Lenka Folk Blue Skies - Revoke Remix,4.305259
8467,After Midnight,J.J. Cale Folk After Midnight,3.1408
8468,Fireworks,First Aid Kit Folk Fireworks,3.55070137
8469,Countdowns,Sleeping At Last Folk Countdowns,2.8054010099999998
